           1           1           1  0.000000000000000E+000
           1           1           2  0.000000000000000E+000
           1           1           3  0.000000000000000E+000
           1           1           4  0.000000000000000E+000
           1           1           5  0.000000000000000E+000
           1           1           6  0.000000000000000E+000
           1           1           7  0.000000000000000E+000
           1           1           8  0.000000000000000E+000
           1           1           9  0.000000000000000E+000
           1           1          10  0.000000000000000E+000
           1           1          11  0.000000000000000E+000
           1           1          12  0.000000000000000E+000
           1           1          13  0.000000000000000E+000
           1           1          14  0.000000000000000E+000
           1           1          15  0.000000000000000E+000
           1           1          16  0.000000000000000E+000
           1           1          17  0.000000000000000E+000
           1           1          18  0.000000000000000E+000
           1           1          19  0.000000000000000E+000
           1           1          20  0.000000000000000E+000
           1           2           1  0.000000000000000E+000
           1           2           2  2.709137914968266E-002
           1           2           3  5.344377609811665E-002
           1           2           4  7.833836615212054E-002
           1           2           5  0.101096089790374     
           1           2           6  0.121096175636983     
           1           2           7  0.137793073486386     
           1           2           8  0.150731335490814     
           1           2           9  0.159558039590319     
           1           2          10  0.164032416306566     
           1           2          11  0.164032416306566     
           1           2          12  0.159558039590319     
           1           2          13  0.150731335490814     
           1           2          14  0.137793073486386     
           1           2          15  0.121096175636983     
           1           2          16  0.101096089790374     
           1           2          17  7.833836615212056E-002
           1           2          18  5.344377609811661E-002
           1           2          19  2.709137914968268E-002
           1           2          20  2.015702381442708E-017
           1           3           1  0.000000000000000E+000
           1           3           2  5.344377609811665E-002
           1           3           3  0.105429745301803     
           1           3           4  0.154539865888491     
           1           3           5  0.199434541789104     
           1           3           6  0.238889163276760     
           1           3           7  0.271827511127797     
           1           3           8  0.297351113076704     
           1           3           9  0.314763751797380     
           1           3          10  0.323590455896884     
           1           3          11  0.323590455896884     
           1           3          12  0.314763751797380     
           1           3          13  0.297351113076704     
           1           3          14  0.271827511127797     
           1           3          15  0.238889163276760     
           1           3          16  0.199434541789104     
           1           3          17  0.154539865888491     
           1           3          18  0.105429745301803     
           1           3          19  5.344377609811669E-002
           1           3          20  3.976421656463602E-017
           1           4           1  0.000000000000000E+000
           1           4           2  7.833836615212053E-002
           1           4           3  0.154539865888491     
           1           4           4  0.226525920938787     
           1           4           5  0.292332939374876     
           1           4           6  0.350165877279918     
           1           4           7  0.398447202867078     
           1           4           8  0.435859927434363     
           1           4           9  0.461383529383270     
           1           4          10  0.474321791387698     
           1           4          11  0.474321791387698     
           1           4          12  0.461383529383270     
           1           4          13  0.435859927434363     
           1           4          14  0.398447202867078     
           1           4          15  0.350165877279918     
           1           4          16  0.292332939374876     
           1           4          17  0.226525920938787     
           1           4          18  0.154539865888491     
           1           4          19  7.833836615212060E-002
           1           4          20  5.828674514453793E-017
           1           5           1  0.000000000000000E+000
           1           5           2  0.101096089790374     
           1           5           3  0.199434541789104     
           1           5           4  0.292332939374876     
           1           5           5  0.377257256429600     
           1           5           6  0.451890978965195     
           1           5           7  0.514198293586484     
           1           5           8  0.562479619173644     
           1           5           9  0.595417967024682     
           1           5          10  0.612114864874084     
           1           5          11  0.612114864874084     
           1           5          12  0.595417967024682     
           1           5          13  0.562479619173644     
           1           5          14  0.514198293586483     
           1           5          15  0.451890978965195     
           1           5          16  0.377257256429601     
           1           5          17  0.292332939374877     
           1           5          18  0.199434541789104     
           1           5          19  0.101096089790374     
           1           5          20  7.521936325910146E-017
           1           6           1  0.000000000000000E+000
           1           6           2  0.121096175636983     
           1           6           3  0.238889163276760     
           1           6           4  0.350165877279918     
           1           6           5  0.451890978965195     
           1           6           6  0.541289672736166     
           1           6           7  0.615923395271761     
           1           6           8  0.673756333176802     
           1           6           9  0.713210954664458     
           1           6          10  0.733211040511067     
           1           6          11  0.733211040511067     
           1           6          12  0.713210954664458     
           1           6          13  0.673756333176802     
           1           6          14  0.615923395271761     
           1           6          15  0.541289672736166     
           1           6          16  0.451890978965195     
           1           6          17  0.350165877279918     
           1           6          18  0.238889163276760     
           1           6          19  0.121096175636983     
           1           6          20  9.010019322620238E-017
           1           7           1  0.000000000000000E+000
           1           7           2  0.137793073486386     
           1           7           3  0.271827511127797     
           1           7           4  0.398447202867078     
           1           7           5  0.514198293586484     
           1           7           6  0.615923395271761     
           1           7           7  0.700847712326485     
           1           7           8  0.766654730762575     
           1           7           9  0.811549406663188     
           1           7          10  0.834307130301441     
           1           7          11  0.834307130301441     
           1           7          12  0.811549406663188     
           1           7          13  0.766654730762575     
           1           7          14  0.700847712326485     
           1           7          15  0.615923395271761     
           1           7          16  0.514198293586484     
           1           7          17  0.398447202867079     
           1           7          18  0.271827511127797     
           1           7          19  0.137793073486386     
           1           7          20  1.025233247957668E-016
           1           8           1  0.000000000000000E+000
           1           8           2  0.150731335490814     
           1           8           3  0.297351113076704     
           1           8           4  0.435859927434363     
           1           8           5  0.562479619173644     
           1           8           6  0.673756333176802     
           1           8           7  0.766654730762575     
           1           8           8  0.838640785812870     
           1           8           9  0.887750906399558     
           1           8          10  0.912645496453562     
           1           8          11  0.912645496453562     
           1           8          12  0.887750906399558     
           1           8          13  0.838640785812870     
           1           8          14  0.766654730762575     
           1           8          15  0.673756333176802     
           1           8          16  0.562479619173644     
           1           8          17  0.435859927434363     
           1           8          18  0.297351113076704     
           1           8          19  0.150731335490814     
           1           8          20  1.121498873232640E-016
           1           9           1  0.000000000000000E+000
           1           9           2  0.159558039590319     
           1           9           3  0.314763751797380     
           1           9           4  0.461383529383270     
           1           9           5  0.595417967024682     
           1           9           6  0.713210954664458     
           1           9           7  0.811549406663188     
           1           9           8  0.887750906399558     
           1           9           9  0.939736875603245     
           1           9          10  0.966089272551679     
           1           9          11  0.966089272551679     
           1           9          12  0.939736875603245     
           1           9          13  0.887750906399558     
           1           9          14  0.811549406663188     
           1           9          15  0.713210954664458     
           1           9          16  0.595417967024682     
           1           9          17  0.461383529383270     
           1           9          18  0.314763751797379     
           1           9          19  0.159558039590319     
           1           9          20  1.187172932775194E-016
           1          10           1  0.000000000000000E+000
           1          10           2  0.164032416306566     
           1          10           3  0.323590455896884     
           1          10           4  0.474321791387698     
           1          10           5  0.612114864874084     
           1          10           6  0.733211040511067     
           1          10           7  0.834307130301441     
           1          10           8  0.912645496453562     
           1          10           9  0.966089272551678     
           1          10          10  0.993180651701361     
           1          10          11  0.993180651701361     
           1          10          12  0.966089272551679     
           1          10          13  0.912645496453562     
           1          10          14  0.834307130301441     
           1          10          15  0.733211040511067     
           1          10          16  0.612114864874084     
           1          10          17  0.474321791387698     
           1          10          18  0.323590455896884     
           1          10          19  0.164032416306566     
           1          10          20  1.220464009440506E-016
           1          11           1  0.000000000000000E+000
           1          11           2  0.164032416306566     
           1          11           3  0.323590455896884     
           1          11           4  0.474321791387698     
           1          11           5  0.612114864874084     
           1          11           6  0.733211040511067     
           1          11           7  0.834307130301441     
           1          11           8  0.912645496453562     
           1          11           9  0.966089272551679     
           1          11          10  0.993180651701361     
           1          11          11  0.993180651701361     
           1          11          12  0.966089272551679     
           1          11          13  0.912645496453562     
           1          11          14  0.834307130301441     
           1          11          15  0.733211040511068     
           1          11          16  0.612114864874084     
           1          11          17  0.474321791387698     
           1          11          18  0.323590455896884     
           1          11          19  0.164032416306566     
           1          11          20  1.220464009440506E-016
           1          12           1  0.000000000000000E+000
           1          12           2  0.159558039590319     
           1          12           3  0.314763751797380     
           1          12           4  0.461383529383270     
           1          12           5  0.595417967024682     
           1          12           6  0.713210954664458     
           1          12           7  0.811549406663188     
           1          12           8  0.887750906399558     
           1          12           9  0.939736875603245     
           1          12          10  0.966089272551679     
           1          12          11  0.966089272551679     
           1          12          12  0.939736875603245     
           1          12          13  0.887750906399558     
           1          12          14  0.811549406663188     
           1          12          15  0.713210954664458     
           1          12          16  0.595417967024682     
           1          12          17  0.461383529383270     
           1          12          18  0.314763751797379     
           1          12          19  0.159558039590319     
           1          12          20  1.187172932775194E-016
           1          13           1  0.000000000000000E+000
           1          13           2  0.150731335490814     
           1          13           3  0.297351113076704     
           1          13           4  0.435859927434363     
           1          13           5  0.562479619173644     
           1          13           6  0.673756333176802     
           1          13           7  0.766654730762575     
           1          13           8  0.838640785812870     
           1          13           9  0.887750906399558     
           1          13          10  0.912645496453562     
           1          13          11  0.912645496453562     
           1          13          12  0.887750906399558     
           1          13          13  0.838640785812870     
           1          13          14  0.766654730762575     
           1          13          15  0.673756333176802     
           1          13          16  0.562479619173644     
           1          13          17  0.435859927434363     
           1          13          18  0.297351113076704     
           1          13          19  0.150731335490814     
           1          13          20  1.121498873232640E-016
           1          14           1  0.000000000000000E+000
           1          14           2  0.137793073486386     
           1          14           3  0.271827511127797     
           1          14           4  0.398447202867078     
           1          14           5  0.514198293586483     
           1          14           6  0.615923395271761     
           1          14           7  0.700847712326485     
